ts,load1,cpu_pct,mem_used_mb,mem_total_mb,gpu0_pct,gpu0_mem_mb,gpu1_pct,gpu1_mem_mb,gpu_temp
1787360070,1.46,4.6,11800,28012,22,7397,0,0,72
1787360073,1.42,3.7,11791,28012,25,7397,0,0,72
1787360075,1.42,3.3,11789,28012,26,7397,0,0,72
1787360077,1.39,4.0,11793,28012,50,7397,0,0,74
1787360079,1.39,3.3,11866,28012,0,7397,0,0,73
1787360081,1.39,3.3,11857,28012,19,7397,0,0,73
1787360083,1.36,3.6,11835,28012,23,7397,0,0,73
1787360085,1.36,3.3,11808,28012,23,7397,0,0,73
1787360087,1.33,3.3,11794,28012,23,7397,0,0,72
1787360090,1.33,3.3,11779,28012,21,7397,0,0,72
